count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
80958,2019,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,520140,296500,52.55309300,-0.22946727,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,84,5831,12,1192,79,27,5,5,7,36,158,7277
80467,2019,7,"East of England",129,Peterborough,A1139,Major,A605,A1139,520171,296346,52.55170200,-0.22906600,0.40,0.25,Estimated,"Estimated from nearby links",152,87,11042,184,1693,145,33,35,15,35,35,300,13305
47584,2019,7,"East of England",129,Peterborough,A1260,Major,A1179,A47(T),515735,298357,52.57073300,-0.29375802,1.30,0.81,Counted,"Manual count",1,225,39872,24,4427,491,81,136,34,37,375,1155,45704
75353,2019,7,"East of England",129,Peterborough,A1139,Major,"A1139 main route",A605,520210,296500,52.55307700,-0.22843537,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,89,5939,21,1102,58,10,6,21,1,29,124,7276
89112,2019,7,"East of England",129,Peterborough,A1,Major,A47,A1,507655,299793,52.58529400,-0.41246101,0.20,0.12,Counted,"Manual count",0,37,6992,18,1217,215,55,113,20,50,402,855,9118
37396,2019,7,"East of England",129,Peterborough,A605,Major,A15,A1129,519400,297200,52.55954500,-0.24012435,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",317,125,8853,158,1020,77,2,2,4,1,2,88,10244
89111,2019,7,"East of England",129,Peterborough,A1,Major,A47,A1,507398,299836,52.58573200,-0.41623878,0.20,0.12,Counted,"Manual count",0,15,7105,17,1159,238,74,120,13,75,399,919,9216
47363,2019,7,"East of England",129,Peterborough,A605,Major,A1139,A1260,515050,296600,52.55509000,-0.30446934,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",72,53,14376,63,1125,88,31,12,11,7,9,158,15774
16480,2019,7,"East of England",129,Peterborough,A47,Major,"Fulbridge Road roundabout",A15/A1139,519200,302100,52.60361800,-0.24131161,1.30,0.81,Counted,"Manual count",2,155,34072,71,4682,684,139,291,38,145,1114,2410,41390
57821,2019,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur",A15,521050,300561,52.58938100,-0.21457094,5.40,3.36,Estimated,"Estimated using previous year's AADF on this link",0,312,30407,47,5128,659,196,258,70,409,1905,3498,39393
80965,2019,7,"East of England",129,Peterborough,A605,Major,"A1139 spur","A605 spur",519610,295920,52.54799800,-0.23748914,0.20,0.12,Counted,"Manual count",2,110,12003,12,1482,216,90,77,42,80,514,1018,14625
81046,2019,7,"East of England",129,Peterborough,A47,Major,A47,"LOVE'S HILL",513590,298360,52.57121100,-0.32539171,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,12,1828,23,232,21,2,0,3,0,0,26,2120
77183,2019,7,"East of England",129,Peterborough,A47,Major,A15,"Fulbridge Road roundabout",518500,301780,52.60089600,-0.25175715,1.20,0.75,Counted,"Manual count",0,335,44320,235,4939,692,188,270,58,128,1083,2419,52249
75354,2019,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",519970,296100,52.54953600,-0.23211780,0.20,0.12,Counted,"Manual count",0,269,39641,56,6940,1139,281,231,66,415,2396,4527,51432
81508,2019,7,"East of England",129,Peterborough,A605,Major,"Stranhan Way roundabout before on slip for fletton Park","LA Boundary",522500,296170,52.54960200,-0.19479956,3.80,2.36,Estimated,"Estimated using previous year's AADF on this link",44,138,11085,68,1964,187,66,112,10,342,270,988,14243
81037,2019,7,"East of England",129,Peterborough,A47,Major,"MARHOLM ROAD",A47,514690,298570,52.57286800,-0.30909607,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",3,143,23076,85,4030,420,96,299,79,356,778,2029,29363
80969,2019,7,"East of England",129,Peterborough,A605,Major,"A605 spur",A1139,519760,295940,52.54814400,-0.23527095,0.40,0.25,Estimated,"Estimated from nearby links",0,13,1996,3,365,59,14,14,4,21,119,231,2608
46222,2019,7,"East of England",129,Peterborough,A15,Major,"Westfield Road roundabout","Maskew Ave roundabout",518400,300000,52.58492300,-0.25386894,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",18,159,22721,129,2037,75,18,20,4,8,3,127,25174
81079,2019,7,"East of England",129,Peterborough,A47,Major,A6118,"MARHOLM ROAD",510000,299260,52.58003600,-0.37804090,6.80,4.23,Counted,"Automatic counter",7,49,18566,83,3412,565,122,325,76,495,532,2116,24226
99373,2019,7,"East of England",129,Peterborough,A47,Major,A1139,A1073,522884,303110,52.61187400,-0.18656751,1.80,1.12,Counted,"Manual count",0,123,19850,91,3877,640,153,259,95,160,1585,2891,26832
36519,2019,7,"East of England",129,Peterborough,A1139,Major,A15,A47,521550,302000,52.60220000,-0.20666624,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",117,100,12205,80,3017,237,83,52,72,314,264,1022,16424
80972,2019,7,"East of England",129,Peterborough,A1139,Major,A1139,"A605 spur",519460,295970,52.54848000,-0.23968214,0.50,0.31,Estimated,"Estimated from nearby links",39,112,10616,81,2025,225,57,81,41,112,131,647,13481
85001,2019,7,"East of England",129,Peterborough,A47,Major,A15/A1139,A1139,521400,302480,52.60654600,-0.20870393,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",2,54,10443,46,1852,333,73,115,103,290,535,1448,13842
80971,2019,7,"East of England",129,Peterborough,A605,Major,A1139,"A1139 link to A605 spur",519470,295920,52.54802800,-0.23955272,0.40,0.25,Estimated,"Estimated from nearby links",41,116,11005,84,2100,233,59,84,42,116,136,671,13975
80968,2019,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",519580,295940,52.54818400,-0.23792414,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",0,242,34886,57,7539,819,243,280,117,969,1922,4350,47073
77186,2019,7,"East of England",129,Peterborough,A15,Major,A1260,"Phorpres Way roundabout",518530,295250,52.54221300,-0.25364729,0.70,0.43,Estimated,"Estimated from nearby links",172,29,4675,56,648,58,6,6,0,1,1,71,5479
81050,2019,7,"East of England",129,Peterborough,A47,Major,"Thorney Road","LA Boundary",529681,304681,52.62441000,-0.08562661,11.00,6.84,Counted,"Automatic counter",0,59,13635,65,4455,636,85,132,118,537,769,2277,20490
80900,2019,7,"East of England",129,Peterborough,A47,Major,A47,"MARHOLM ROAD",513700,298510,52.57253600,-0.32371799,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,13,1799,13,234,8,5,0,1,1,0,16,2076
80964,2019,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A1139 spur",519960,296170,52.55016700,-0.23223993,0.70,0.43,Counted,"Manual count",3,61,8085,14,1005,89,21,21,6,2,34,173,9339
99948,2019,7,"East of England",129,Peterborough,A605,Major,"A605 split",A1139,514000,296030,52.55018800,-0.32014497,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",65,50,9834,13,801,48,14,2,3,4,10,80,10777
56517,2019,7,"East of England",129,Peterborough,A47,Major,A1260,A15,516555,300185,52.58698400,-0.28102234,4.00,2.49,Counted,"Automatic counter",0,199,40228,72,6022,739,99,150,86,265,744,2083,48605
77182,2019,7,"East of England",129,Peterborough,A15,Major,A47,"David's Lane roundabout",517000,302480,52.60751000,-0.27364662,3.10,1.93,Counted,"Manual count",41,160,18194,97,2288,168,20,12,7,54,18,281,21021
80970,2019,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,519760,296000,52.54868300,-0.23524932,0.30,0.19,Estimated,"Estimated from nearby links",0,14,1968,3,329,55,14,9,3,20,120,222,2535
80963,2019,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A605 spur",520197,296430,52.55245100,-0.22865234,0.30,0.19,Estimated,"Estimated from nearby links",39,112,10663,81,2034,226,57,81,41,113,132,650,13541
808124,2019,7,"East of England",129,Peterborough,U,Minor,,,512522,298463,52.57235900,-0.34110809,,,Counted,"Manual count",6,6,563,0,65,0,0,0,0,0,0,0,634
812197,2019,7,"East of England",129,Peterborough,U,Minor,,,519357,297655,52.56364300,-0.24059474,,,Counted,"Manual count",24,0,296,0,49,0,0,0,0,0,0,0,345
806380,2019,7,"East of England",129,Peterborough,U,Minor,,,519156,300756,52.59155100,-0.24244442,,,Counted,"Manual count",58,6,1573,0,151,5,2,0,0,0,0,6,1736
81585,2019,7,"East of England",129,Peterborough,A47,Major,A15,A16,520408,302388,52.60594000,-0.22337869,0.70,0.43,Counted,"Manual count",0,179,30485,85,4251,789,187,328,85,316,2173,3878,38877
80967,2019,7,"East of England",129,Peterborough,A1139,Major,"A605 spur","A1139 spur",520170,296500,52.55308600,-0.22902503,0.60,0.37,Estimated,"Estimated from nearby links",35,200,25006,109,4789,553,125,191,88,427,629,2013,32117
811908,2019,7,"East of England",129,Peterborough,U,Minor,,,513016,308271,52.66039000,-0.33047254,,,Counted,"Manual count",34,2,415,6,61,4,4,0,0,0,0,9,492
809032,2019,7,"East of England",129,Peterborough,C,Minor,,,515885,302074,52.60410100,-0.29024636,,,Counted,"Manual count",76,34,3155,5,324,19,1,4,1,0,0,25,3543
809770,2019,7,"East of England",129,Peterborough,U,Minor,,,511870,305110,52.63222300,-0.34847915,,,Counted,"Manual count",16,0,316,1,39,6,0,0,0,0,0,6,362
807202,2019,7,"East of England",129,Peterborough,U,Minor,,,517062,299101,52.57713400,-0.27392515,,,Counted,"Manual count",47,11,3885,65,323,31,0,1,1,0,1,34,4316
809199,2019,7,"East of England",129,Peterborough,B1443,Minor,,,506548,305645,52.63810000,-0.42690984,,,Counted,"Manual count",54,13,1908,23,291,22,3,4,2,0,2,32,2267
810369,2019,7,"East of England",129,Peterborough,U,Minor,,,517612,294929,52.53952700,-0.26729049,,,Counted,"Manual count",21,9,2524,40,215,6,1,0,0,0,0,7,2794
809529,2019,7,"East of England",129,Peterborough,U,Minor,,,522021,307421,52.65080300,-0.19771512,,,Counted,"Manual count",0,0,22,0,16,2,3,0,2,0,0,6,44
810744,2019,7,"East of England",129,Peterborough,U,Minor,,,520054,298704,52.57291600,-0.22993792,,,Counted,"Manual count",133,17,2456,71,298,5,0,0,0,0,0,5,2847
73847,2020,7,"East of England",129,Peterborough,A43,Major,"LA Boundary",A1,502228,305490,52.63753800,-0.49077245,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",20,26,4341,10,1017,136,22,35,40,293,256,783,6178
73849,2020,7,"East of England",129,Peterborough,A1,Major,"A43 Worthorpe","LA Boundary",502100,305660,52.63908900,-0.49261073,0.30,0.19,Counted,"Dependent on a neighbouring counted link",0,110,24990,19,6826,761,259,165,281,2899,3153,7519,39464
80963,2020,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur","A605 spur",520197,296430,52.55245100,-0.22865234,0.30,0.19,Estimated,"Estimated from nearby links",53,81,7697,50,1708,195,49,71,35,101,124,575,10112
77187,2020,7,"East of England",129,Peterborough,A1260,Major,A15,"Phorpres Way roundabout",518300,295140,52.54127500,-0.25707620,0.50,0.31,Estimated,"Estimated from nearby links",1,101,24134,52,2710,252,65,197,7,11,91,623,27619
81050,2020,7,"East of England",129,Peterborough,A47,Major,"Thorney Road","LA Boundary",529681,304681,52.62441000,-0.08562661,11.00,6.84,Counted,"Automatic counter",0,40,10428,45,4030,597,81,127,115,537,739,2197,16740
70246,2020,7,"East of England",129,Peterborough,A605,Major,"LA Boundary","A605 split",513468,295756,52.54783700,-0.32808091,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",102,47,3985,17,461,23,5,3,3,10,3,47,4556
99948,2020,7,"East of England",129,Peterborough,A605,Major,"A605 split",A1139,514000,296030,52.55018800,-0.32014497,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",74,37,7470,8,707,42,12,2,3,4,8,70,8291
99373,2020,7,"East of England",129,Peterborough,A47,Major,A1139,A1073,522884,303110,52.61187400,-0.18656751,1.80,1.12,Counted,"Automatic counter",0,96,17782,74,4100,704,172,293,109,187,1783,3247,25299
81585,2020,7,"East of England",129,Peterborough,A47,Major,A15,A16,520408,302388,52.60594000,-0.22337869,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",0,105,20482,52,3379,651,157,277,73,277,1836,3272,27290
80467,2020,7,"East of England",129,Peterborough,A1139,Major,A605,A1139,520171,296346,52.55170200,-0.22906600,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",173,64,8387,116,1494,128,29,31,13,31,31,263,10325
81037,2020,7,"East of England",129,Peterborough,A47,Major,"MARHOLM ROAD",A47,514163,298501,52.57235800,-0.31689243,1.80,1.12,Counted,"Manual count",2,113,17585,25,3239,297,77,225,42,153,982,1776,22738
80965,2020,7,"East of England",129,Peterborough,A605,Major,"A1139 spur","A605 spur",519610,295920,52.54799800,-0.23748914,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",2,82,8765,8,1269,194,78,68,37,73,460,909,11033
89111,2020,7,"East of England",129,Peterborough,A1,Major,A47,A1,507398,299836,52.58573200,-0.41623878,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",0,9,4774,11,921,197,62,101,11,66,337,774,6489
85001,2020,7,"East of England",129,Peterborough,A47,Major,A15/A1139,A1139,521733,302633,52.60784600,-0.20373285,1.60,0.99,Counted,"Manual count",4,91,9964,50,2099,282,53,133,27,306,714,1514,13718
75353,2020,7,"East of England",129,Peterborough,A1139,Major,"A1139 main route",A605,520210,296500,52.55307700,-0.22843537,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,66,4511,13,973,51,9,5,18,1,25,109,5672
89112,2020,7,"East of England",129,Peterborough,A1,Major,A47,A1,507655,299793,52.58529400,-0.41246101,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",0,22,4698,11,967,177,46,96,17,44,339,720,6417
77182,2020,7,"East of England",129,Peterborough,A15,Major,A47,"David's Lane roundabout",517000,302480,52.60751000,-0.27364662,3.10,1.93,Estimated,"Estimated using previous year's AADF on this link",47,118,13820,62,2019,148,18,11,6,48,16,247,16266
58363,2020,7,"East of England",129,Peterborough,A15,Major,"A15 Werrington Parkway","LA Boundary",513500,309400,52.67043400,-0.32293149,6.00,3.73,Estimated,"Estimated using previous year's AADF on this link",0,132,9370,11,1644,281,51,187,60,282,199,1060,12217
56517,2020,7,"East of England",129,Peterborough,A47,Major,A1260,A15,516555,300185,52.58698400,-0.28102234,4.00,2.49,Estimated,"Estimated using previous year's AADF on this link",0,148,29637,47,5340,665,85,137,77,241,661,1867,37038
56096,2020,7,"East of England",129,Peterborough,A1139,Major,"A1139 Orton Parkway",A1260,516000,294840,52.53907300,-0.29107825,2.90,1.80,Counted,"Manual count",0,372,46903,51,10365,1022,349,797,158,488,3429,6242,63933
56220,2020,7,"East of England",129,Peterborough,A15,Major,"Bishop's Road roundabout",A1179,519000,298400,52.57041500,-0.24559162,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",268,151,15214,355,2199,164,32,17,16,12,8,249,18167
37605,2020,7,"East of England",129,Peterborough,A1260,Major,"Phorpres Way roundabout",A1139,518000,295320,52.54295700,-0.26143363,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",1,111,26521,57,2978,277,72,217,8,12,100,685,30351
17970,2020,7,"East of England",129,Peterborough,A1129,Major,A15,A605,519000,296980,52.55765600,-0.24610071,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",221,38,4426,94,543,29,0,1,1,1,0,31,5131
28804,2020,7,"East of England",129,Peterborough,A15,Major,"David's Lane roundabout",B1443,515470,304970,52.63021200,-0.29536081,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",496,127,12130,69,1701,97,13,20,13,16,4,162,14189
57821,2020,7,"East of England",129,Peterborough,A1139,Major,"A1139 spur",A15,521050,300561,52.58938100,-0.21457094,5.40,3.36,Counted,"Manual count",0,173,20917,20,4999,533,199,269,115,550,1967,3632,29742
46222,2020,7,"East of England",129,Peterborough,A15,Major,"Westfield Road roundabout","Maskew Ave roundabout",518400,300000,52.58492300,-0.25386894,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",21,117,17259,82,1798,66,16,18,3,7,2,112,19367
46221,2020,7,"East of England",129,Peterborough,A15,Major,A605,"Bishops Road roundabout",519260,298000,52.56676400,-0.24190105,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",1875,215,17911,324,2479,100,20,9,9,2,2,141,21069
36222,2020,7,"East of England",129,Peterborough,A15,Major,A1179,"Westfield Road roundabout",518770,299000,52.57585700,-0.24876873,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",199,159,20231,137,1922,96,23,34,1,14,4,172,22622
38480,2020,7,"East of England",129,Peterborough,A47,Major,A6118,A6118,507450,299750,52.58494800,-0.41549945,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",7,54,11776,34,2431,340,97,353,42,116,827,1776,16071
36221,2020,7,"East of England",129,Peterborough,A15,Major,"Phorpres Way roundabout",A1129,518800,296700,52.55518300,-0.24914952,1.50,0.93,Estimated,"Estimated using previous year's AADF on this link",217,23,3902,39,628,56,5,6,0,1,1,69,4662
28021,2020,7,"East of England",129,Peterborough,A605,Major,A1129,A15,519000,297900,52.56592300,-0.24577093,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",494,96,7178,88,1295,59,22,20,4,1,2,109,8766
37396,2020,7,"East of England",129,Peterborough,A605,Major,A15,A1129,519400,297200,52.55954500,-0.24012435,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",363,93,6725,100,900,68,2,2,4,1,2,77,7894
27586,2020,7,"East of England",129,Peterborough,A1260,Major,A605,A1179,516540,297450,52.56241100,-0.28220449,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",8,213,41062,88,4592,497,116,74,21,88,370,1166,47121
28790,2020,7,"East of England",129,Peterborough,A47,Major,"LA Boundary",A6118,503000,300720,52.59452600,-0.48085320,5.20,3.23,Estimated,"Estimated using previous year's AADF on this link",0,27,5874,7,1773,267,42,219,104,392,290,1315,8995
28020,2020,7,"East of England",129,Peterborough,A15,Major,A1129,A1129,518780,297100,52.55878200,-0.24930129,0.10,0.06,Estimated,"Estimated using previous year's AADF on this link",217,55,6080,133,701,25,5,1,2,1,1,34,7004
36519,2020,7,"East of England",129,Peterborough,A1139,Major,A15,A47,521550,302000,52.60220000,-0.20666624,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",150,74,8912,51,2582,213,72,46,64,287,236,919,12539
8679,2020,7,"East of England",129,Peterborough,A15,Major,B1443,A47,517060,305000,52.63014100,-0.27186943,5.50,3.42,Estimated,"Estimated using previous year's AADF on this link",0,62,8793,26,1717,209,65,208,30,146,313,971,11569
36083,2020,7,"East of England",129,Peterborough,A1,Major,"LA Boundary",A6118,507588,299550,52.58312400,-0.41352836,0.60,0.37,Counted,"Manual count",0,50,16838,2,6620,674,264,334,147,1601,4101,7120,30631
8678,2020,7,"East of England",129,Peterborough,A15,Major,A1139,A15,520250,302035,52.60280300,-0.22583884,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",0,196,26034,45,3958,608,153,249,39,154,1663,2866,33098
16480,2020,7,"East of England",129,Peterborough,A47,Major,"Fulbridge Road roundabout",A15/A1139,519200,302100,52.60361800,-0.24131161,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",2,92,22892,43,3721,564,117,245,33,127,941,2028,28776
16076,2020,7,"East of England",129,Peterborough,A1,Major,A6118,"A43 Worthorpe",507280,300546,52.59213500,-0.41774995,8.00,4.97,Estimated,"Estimated using previous year's AADF on this link",0,171,30450,100,8219,754,229,240,254,1536,3111,6125,45064
17286,2020,7,"East of England",129,Peterborough,A605,Major,A1260,A1129,517914,297424,52.56188200,-0.26195422,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",556,73,8494,95,1144,81,12,5,3,5,2,107,9912
17486,2020,7,"East of England",129,Peterborough,A1139,Major,A1(M),"A1139 Orton Parkway",514842,294469,52.53598400,-0.30827231,1.20,0.75,Counted,"Manual count",3,237,34307,26,9895,1044,322,447,209,1166,3509,6698,51162
26221,2020,7,"East of England",129,Peterborough,A15,Major,"Maskew Ave roundabout",A47,518000,301070,52.59462500,-0.25938894,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",22,96,18353,87,1756,64,26,26,7,13,7,142,20433
47363,2020,7,"East of England",129,Peterborough,A605,Major,A1139,A1260,515050,296600,52.55509000,-0.30446934,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",82,39,10920,40,993,77,27,10,10,7,8,138,12130
6218,2020,7,"East of England",129,Peterborough,A15,Major,"LA Boundary",A1260,518380,294800,52.53820200,-0.25601827,2.50,1.55,Estimated,"Estimated using previous year's AADF on this link",109,89,14080,25,1512,128,41,62,12,20,36,299,16005
47898,2020,7,"East of England",129,Peterborough,A1139,Major,"A1139 Fletton Parkway",A605,515031,295145,52.54201900,-0.30525322,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",1,60,11156,7,881,96,23,15,10,9,36,188,12292
7995,2020,7,"East of England",129,Peterborough,A15,Major,A1129,A605,519000,297330,52.56080100,-0.24597527,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",288,69,4764,130,598,38,7,5,2,1,2,53,5615
18007,2020,7,"East of England",129,Peterborough,A605,Major,A1129,B1091,520090,297000,52.55759600,-0.23002354,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",327,84,7823,30,1358,66,12,4,5,0,0,87,9382
7543,2020,7,"East of England",129,Peterborough,A1260,Major,A1139,A605,517664,296099,52.55003000,-0.26610987,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",0,119,22166,49,2788,329,36,32,35,48,168,647,25770
77183,2020,7,"East of England",129,Peterborough,A47,Major,A15,"Fulbridge Road roundabout",518500,301780,52.60089600,-0.25175715,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",0,249,32651,153,4380,622,162,248,52,117,963,2163,39595
77186,2020,7,"East of England",129,Peterborough,A15,Major,A1260,"Phorpres Way roundabout",518530,295250,52.54221300,-0.25364729,0.70,0.43,Estimated,"Estimated from nearby links",197,21,3551,36,572,51,5,6,0,1,1,63,4242
80958,2020,7,"East of England",129,Peterborough,A1139,Major,"A605 spur",A1139,520140,296500,52.55309300,-0.22946727,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,62,4258,8,1021,71,23,4,4,6,32,141,5490
8679,2019,7,"East of England",129,Peterborough,A15,Major,B1443,A47,517060,305000,52.63014100,-0.27186943,5.50,3.42,Estimated,"Estimated using previous year's AADF on this link",0,83,12042,40,2006,232,75,236,34,160,350,1087,15258
